match_type,confidence,source_a,source_a_row,source_b,source_b_row,date_a,date_b,amount_a,amount_b,currency_a,currency_b,reference_a,reference_b,description_a,description_b,amount_score,date_score,reference_score,description_score,direction_score,amount_difference,fx_rate,reason,gross_amount,settled_amount,fee_amount,fee_percent,context_score,matched_source_rows,matched_amounts,cluster_total,difference
FUZZY,86.0,ledger_transactions.csv | table=1,0,bank_statement.csv | table=1,4,2024-01-01,2024-01-01,603.77,603.77,INV,,ledg00165,bank00438,debit user john,debit,100.0,100.0,22.22,100.0,100.0,0.0,,amounts align; dates align; descriptions strongly match.,,,,,,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,164,bank_statement.csv | table=1,171,2024-01-29,2024-01-30,584.37,690.33,,,ledg00250,bank00419,debit user sara,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,690.33,584.37,105.96,15.3492,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,169,bank_statement.csv | table=1,184,2024-01-31,2024-02-02,806.6,967.31,,,ledg00132,bank00344,debit user sara,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,967.31,806.6,160.71,16.6141,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,170,bank_statement.csv | table=1,195,2024-01-31,2024-02-02,1555.43,1631.96,,,ledg00067,bank00294,transfer system auto,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1631.96,1555.43,76.53,4.6895,100.0,,,,
GATEWAY_FEE,98.33,ledger_transactions.csv | table=1,177,bank_statement.csv | table=1,190,2024-02-01,2024-02-02,1162.59,1198.98,,,ledg00495,bank00488,journal entry system auto,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1198.98,1162.59,36.39,3.0351,33.33,,,,
GATEWAY_FEE,87.78,ledger_transactions.csv | table=1,178,bank_statement.csv | table=1,199,2024-02-01,2024-02-03,1161.05,1073.5,,,ledg00478,bank00122,journal entry user john,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1161.05,1073.5,87.55,7.5406,22.22,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,190,bank_statement.csv | table=1,189,2024-02-02,2024-02-02,1491.12,1822.14,,,ledg00061,bank00277,debit user john,debit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1822.14,1491.12,331.02,18.1666,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,199,bank_statement.csv | table=1,214,2024-02-04,2024-02-06,1198.98,1050.9,,,ledg00299,bank00187,debit system auto,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1198.98,1050.9,148.08,12.3505,100.0,,,,
GATEWAY_FEE,85.0,ledger_transactions.csv | table=1,216,bank_statement.csv | table=1,227,2024-02-07,2024-02-09,1014.86,872.97,,,ledg00488,bank00496,journal entry user john,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1014.86,872.97,141.89,13.9812,33.33,,,,
GATEWAY_FEE,88.18,ledger_transactions.csv | table=1,218,bank_statement.csv | table=1,231,2024-02-08,2024-02-10,887.51,829.21,,,ledg00459,bank00116,journal entry system auto,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,887.51,829.21,58.3,6.5689,24.24,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,221,bank_statement.csv | table=1,233,2024-02-08,2024-02-11,872.97,958.47,,,ledg00017,bank00163,credit user john,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,958.47,872.97,85.5,8.9205,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,227,bank_statement.csv | table=1,224,2024-02-09,2024-02-08,121.54,122.04,,,ledg00153,bank00046,debit user john,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,122.04,121.54,0.5,0.4097,100.0,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,231,bank_statement.csv | table=1,247,2024-02-10,2024-02-13,1000.0,1069.85,,,ledg00199,bank00170,credit user sara,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1069.85,1000.0,69.85,6.529,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,241,bank_statement.csv | table=1,254,2024-02-13,2024-02-15,958.47,929.27,,,ledg00376,bank00351,credit system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,958.47,929.27,29.2,3.0465,100.0,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,252,bank_statement.csv | table=1,244,2024-02-16,2024-02-13,929.28,914.54,,,ledg00408,bank00059,credit user john,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,929.28,914.54,14.74,1.5862,100.0,,,,
GATEWAY_FEE,90.0,ledger_transactions.csv | table=1,266,bank_statement.csv | table=1,280,2024-02-18,2024-02-20,1393.29,1727.65,,,ledg00500,bank00038,journal entry system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1727.65,1393.29,334.36,19.3535,33.33,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,292,bank_statement.csv | table=1,307,2024-02-22,2024-02-23,1727.65,1646.85,,,ledg00171,bank00072,credit system auto,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1727.65,1646.85,80.8,4.6769,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,301,bank_statement.csv | table=1,305,2024-02-23,2024-02-23,1417.55,1326.69,,,ledg00472,bank00348,journal entry user john,credit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1417.55,1326.69,90.86,6.4097,33.33,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,304,bank_statement.csv | table=1,311,2024-02-24,2024-02-24,1326.69,1267.31,,,ledg00096,bank00414,credit system auto,debit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1326.69,1267.31,59.38,4.4758,26.09,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,314,bank_statement.csv | table=1,335,2024-02-26,2024-02-29,433.33,386.55,INV,,ledg00138,bank00406,debit system auto,debit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,433.33,386.55,46.78,10.7955,100.0,,,,
GATEWAY_FEE,98.33,ledger_transactions.csv | table=1,316,bank_statement.csv | table=1,322,2024-02-26,2024-02-27,347.84,433.33,,,ledg00492,bank00025,journal entry user sara,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,433.33,347.84,85.49,19.7286,33.33,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,323,bank_statement.csv | table=1,326,2024-02-28,2024-02-27,1056.71,1045.13,,,ledg00479,bank00349,journal entry user sara,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1056.71,1045.13,11.58,1.0959,44.44,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,325,bank_statement.csv | table=1,336,2024-02-28,2024-02-29,1674.76,1900.62,,,ledg00404,bank00021,credit user john,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1900.62,1674.76,225.86,11.8835,100.0,,,,
GATEWAY_FEE,96.11,ledger_transactions.csv | table=1,327,bank_statement.csv | table=1,337,2024-02-28,2024-02-29,424.92,500.0,,,ledg00498,bank00373,journal entry user john,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,500.0,424.92,75.08,15.016,22.22,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,328,bank_statement.csv | table=1,345,2024-02-28,2024-03-01,499.5,500.0,,,ledg00228,bank00440,transfer system auto,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,500.0,499.5,0.5,0.1,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,329,bank_statement.csv | table=1,338,2024-02-28,2024-02-29,938.98,1000.0,,,ledg00461,bank00261,journal entry system auto,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1000.0,938.98,61.02,6.102,44.44,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,349,bank_statement.csv | table=1,374,2024-03-02,2024-03-04,1000.01,1187.86,,,ledg00374,bank00040,credit system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1187.86,1000.01,187.85,15.8142,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,353,bank_statement.csv | table=1,356,2024-03-02,2024-03-02,973.43,792.05,,,ledg00491,bank00079,journal entry user sara,debit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,973.43,792.05,181.38,18.6331,33.33,,,,
GATEWAY_FEE,90.0,ledger_transactions.csv | table=1,362,bank_statement.csv | table=1,381,2024-03-03,2024-03-05,926.73,1000.0,,,ledg00480,bank00100,journal entry user john,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1000.0,926.73,73.27,7.327,33.33,,,,
GATEWAY_FEE,90.0,ledger_transactions.csv | table=1,376,bank_statement.csv | table=1,384,2024-03-04,2024-03-06,792.05,788.43,,,ledg00060,bank00386,debit system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,792.05,788.43,3.62,0.457,33.33,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,383,bank_statement.csv | table=1,386,2024-03-06,2024-03-07,1187.86,1042.65,,,ledg00066,bank00303,credit system auto,credit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1187.86,1042.65,145.21,12.2245,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,386,bank_statement.csv | table=1,391,2024-03-07,2024-03-07,1059.08,1065.23,,,ledg00483,bank00345,journal entry user john,transfer,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1065.23,1059.08,6.15,0.5773,38.71,,,,
GATEWAY_FEE,87.78,ledger_transactions.csv | table=1,391,bank_statement.csv | table=1,405,2024-03-08,2024-03-10,1130.0,1016.72,,,ledg00460,bank00217,journal entry user sara,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1130.0,1016.72,113.28,10.0248,22.22,,,,
GATEWAY_FEE,90.0,ledger_transactions.csv | table=1,403,bank_statement.csv | table=1,392,2024-03-10,2024-03-08,151.67,143.68,,,ledg00035,bank00295,credit system auto,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,151.67,143.68,7.99,5.268,33.33,,,,
GATEWAY_FEE,91.08,ledger_transactions.csv | table=1,410,bank_statement.csv | table=1,417,2024-03-11,2024-03-13,1482.9,1491.06,,,ledg00454,bank00231,journal entry user john,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1491.06,1482.9,8.16,0.5473,38.71,,,,
GATEWAY_FEE,92.22,ledger_transactions.csv | table=1,413,bank_statement.csv | table=1,421,2024-03-12,2024-03-14,1146.71,1000.0,,,ledg00489,bank00497,journal entry system auto,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1146.71,1000.0,146.71,12.794,44.44,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,414,bank_statement.csv | table=1,423,2024-03-12,2024-03-15,100.01,87.98,,,ledg00313,bank00008,credit user sara,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,100.01,87.98,12.03,12.0288,100.0,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,419,bank_statement.csv | table=1,406,2024-03-13,2024-03-10,87.98,100.0,,,ledg00168,bank00403,credit user sara,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,100.0,87.98,12.02,12.02,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,426,bank_statement.csv | table=1,427,2024-03-15,2024-03-16,51.0,50.0,,,ledg00448,bank00307,debit user john,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,51.0,50.0,1.0,1.9608,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,431,bank_statement.csv | table=1,430,2024-03-16,2024-03-16,1280.94,1249.65,,,ledg00499,bank00383,journal entry user john,credit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1280.94,1249.65,31.29,2.4427,22.22,,,,
GATEWAY_FEE,92.22,ledger_transactions.csv | table=1,437,bank_statement.csv | table=1,429,2024-03-18,2024-03-16,707.81,648.28,,,ledg00494,bank00446,journal entry user sara,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,707.81,648.28,59.53,8.4104,44.44,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,438,bank_statement.csv | table=1,443,2024-03-18,2024-03-20,1216.29,1000.0,,,ledg00441,bank00479,credit user sara,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1216.29,1000.0,216.29,17.7828,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,441,bank_statement.csv | table=1,442,2024-03-18,2024-03-20,1000.0,1216.29,,,ledg00302,bank00089,credit user sara,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1216.29,1000.0,216.29,17.7828,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,447,bank_statement.csv | table=1,434,2024-03-20,2024-03-18,1675.56,1691.12,,,ledg00131,bank00453,credit system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1691.12,1675.56,15.56,0.9201,100.0,,,,
GATEWAY_FEE,95.0,ledger_transactions.csv | table=1,452,bank_statement.csv | table=1,458,2024-03-22,2024-03-25,273.23,267.03,,,ledg00074,bank00088,debit user sara,debit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,273.23,267.03,6.2,2.2692,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,455,bank_statement.csv | table=1,452,2024-03-22,2024-03-23,999.5,1000.0,,,ledg00151,bank00006,debit user john,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1000.0,999.5,0.5,0.05,100.0,,,,
GATEWAY_FEE,83.89,ledger_transactions.csv | table=1,461,bank_statement.csv | table=1,462,2024-03-23,2024-03-26,864.1,951.69,,,ledg00452,bank00450,journal entry user sara,credit,,0.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,951.69,864.1,87.59,9.2036,44.44,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,464,bank_statement.csv | table=1,467,2024-03-24,2024-03-26,99.5,100.0,,,ledg00126,bank00228,credit system auto,credit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,100.0,99.5,0.5,0.5,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,477,bank_statement.csv | table=1,469,2024-03-27,2024-03-27,952.69,1115.31,,,ledg00243,bank00085,credit user john,debit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1115.31,952.69,162.62,14.5807,28.57,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,478,bank_statement.csv | table=1,485,2024-03-27,2024-03-29,500.0,482.64,,,ledg00338,bank00049,debit user john,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,500.0,482.64,17.36,3.472,100.0,,,,
GATEWAY_FEE,93.77,ledger_transactions.csv | table=1,479,bank_statement.csv | table=1,494,2024-03-28,2024-03-30,1220.09,1301.16,,,ledg00356,bank00144,debit user sara,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1301.16,1220.09,81.07,6.2306,52.17,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,483,bank_statement.csv | table=1,492,2024-03-28,2024-03-30,703.2,823.38,,,ledg00234,bank00260,transfer user john,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,823.38,703.2,120.18,14.5959,100.0,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,486,bank_statement.csv | table=1,483,2024-03-29,2024-03-29,1301.16,1220.09,,,ledg00265,bank00101,transfer user john,debit,,100.0,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,1301.16,1220.09,81.07,6.2306,22.22,,,,
GATEWAY_FEE,93.33,ledger_transactions.csv | table=1,488,bank_statement.csv | table=1,497,2024-03-29,2024-03-30,904.42,929.39,,,ledg00462,bank00215,journal entry user sara,debit,,66.67,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,929.39,904.42,24.97,2.6867,33.33,,,,
GATEWAY_FEE,100.0,ledger_transactions.csv | table=1,489,bank_statement.csv | table=1,468,2024-03-29,2024-03-27,823.38,703.19,,,ledg00417,bank00007,transfer user sara,transfer,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,823.38,703.19,120.19,14.5971,100.0,,,,
GATEWAY_FEE,90.0,ledger_transactions.csv | table=1,499,bank_statement.csv | table=1,475,2024-03-30,2024-03-28,363.26,302.68,,,ledg00470,bank00107,journal entry user sara,debit,,33.33,,,,,,Amounts differ by a plausible gateway fee; date and context support the match.,363.26,302.68,60.58,16.6768,33.33,,,,
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,20,bank_statement.csv | table=1,29,2024-01-03,2024-01-04,100.0,100.0,,,ledg00141,bank00067,credit user sara,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[29],[100.0],100.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,30,bank_statement.csv | table=1,15,2024-01-04,2024-01-02,500.0,500.0,,,ledg00188,bank00068,debit system auto,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[15],[500.0],500.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,36,bank_statement.csv | table=1,40,2024-01-05,2024-01-06,100.0,100.0,,,ledg00444,bank00167,transfer user sara,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[40],[100.0],100.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,41,bank_statement.csv | table=1,28,2024-01-06,2024-01-04,1490.98,1490.98,,,ledg00365,bank00048,transfer system auto,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[28],[1490.98],1490.98,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,96,bank_statement.csv | table=1,93,2024-01-17,2024-01-16,100.0,100.0,,,ledg00260,bank00448,credit user sara,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[93],[100.0],100.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,100,bank_statement.csv | table=1,95,2024-01-18,2024-01-17,147.15,147.15,,,ledg00148,bank00223,transfer user sara,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[95],[147.15],147.15,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,115,bank_statement.csv | table=1,103,2024-01-20,2024-01-18,50.0,50.0,,,ledg00068,bank00047,debit user john,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[103],[50.0],50.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,121,bank_statement.csv | table=1,115,2024-01-22,2024-01-20,36.06,36.06,,,ledg00328,bank00243,debit system auto,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[115],[36.06],36.06,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,129,bank_statement.csv | table=1,123,2024-01-23,2024-01-22,100.0,100.0,,,ledg00278,bank00396,credit user john,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[123],[100.0],100.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,157,bank_statement.csv | table=1,151,2024-01-28,2024-01-27,100.0,100.0,,,ledg00225,bank00140,credit system auto,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[151],[100.0],100.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,173,bank_statement.csv | table=1,170,2024-02-01,2024-01-30,450.21,450.21,,,ledg00109,bank00332,debit user sara,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[170],[450.21],450.21,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,183,bank_statement.csv | table=1,205,2024-02-02,2024-02-04,500.0,500.0,,,ledg00287,bank00290,credit system auto,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[205],[500.0],500.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,191,bank_statement.csv | table=1,175,2024-02-02,2024-02-01,250.0,250.0,,,ledg00071,bank00353,transfer user sara,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[175],[250.0],250.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,197,bank_statement.csv | table=1,209,2024-02-03,2024-02-05,250.0,250.0,,,ledg00192,bank00376,credit user sara,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[209],[250.0],250.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,204,bank_statement.csv | table=1,219,2024-02-05,2024-02-07,100.0,100.0,,,ledg00282,bank00224,credit user john,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[219],[100.0],100.0,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,230,bank_statement.csv | table=1,223,2024-02-10,2024-02-08,143.48,143.48,,,ledg00117,bank00248,debit system auto,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[223],[143.48],143.48,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,275,bank_statement.csv | table=1,295,2024-02-20,2024-02-22,371.37,371.38,,,ledg00401,bank00213,credit system auto,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[295],[371.38],371.38,0.01
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,303,bank_statement.csv | table=1,301,2024-02-24,2024-02-23,220.61,220.61,,,ledg00183,bank00405,debit user sara,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[301],[220.61],220.61,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,309,bank_statement.csv | table=1,327,2024-02-25,2024-02-27,50.0,50.0,,,ledg00293,bank00397,transfer system auto,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[327],[50.0],50.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,364,bank_statement.csv | table=1,352,2024-03-03,2024-03-02,1890.07,1890.08,,,ledg00327,bank00086,credit system auto,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[352],[1890.08],1890.08,0.01
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,377,bank_statement.csv | table=1,372,2024-03-05,2024-03-03,1454.18,1454.18,,,ledg00051,bank00073,transfer user john,transfer,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[372],[1454.18],1454.18,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,390,bank_statement.csv | table=1,404,2024-03-08,2024-03-10,100.0,100.0,,,ledg00308,bank00233,debit user john,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[404],[100.0],100.0,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,421,bank_statement.csv | table=1,416,2024-03-13,2024-03-12,288.15,288.15,,,ledg00052,bank00183,credit user john,credit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[416],[288.15],288.15,0.0
SPLIT_PAYMENT,97.0,ledger_transactions.csv | table=1,451,bank_statement.csv | table=1,444,2024-03-21,2024-03-20,654.74,654.74,,,ledg00134,bank00272,debit user sara,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[444],[654.74],654.74,0.0
SPLIT_PAYMENT,94.0,ledger_transactions.csv | table=1,481,bank_statement.csv | table=1,489,2024-03-28,2024-03-30,125.26,125.26,,,ledg00377,bank00426,debit system auto,debit,,,,,,,,Target transaction matched to a cluster of multiple transactions.,,,,,,[489],[125.26],125.26,0.0
